Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Zwijndrecht ,11056,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.29,0.27,0.44
 Zwijndrecht ,11056,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.12,0.1,0.79
 Zwijndrecht ,11056,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.52,0.24,0.24
13 centrumsteden,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.34,0.23,0.43
13 centrumsteden,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.23,0.22,0.56
13 centrumsteden,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.29,0.23,0.48
13 centrumsteden,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.09,0.1,0.8
13 centrumsteden,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.5,0.21,0.29
Gemeenten groter dan 50.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.34,0.23,0.43
Gemeenten groter dan 50.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.22,0.22,0.56
Gemeenten groter dan 50.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.29,0.22,0.49
Gemeenten groter dan 50.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.09,0.1,0.81
Gemeenten groter dan 50.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.5,0.21,0.29
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.54,0.25,0.21
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.69,0.18,0.13
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.39,0.27,0.34
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.34,0.2,0.46
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.61,0.2,0.19
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.49,0.26,0.25
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.65,0.2,0.15
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.36,0.27,0.37
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.24,0.18,0.58
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.58,0.21,0.2
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.48,0.26,0.26
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.58,0.23,0.19
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.33,0.27,0.39
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.2,0.17,0.63
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.57,0.22,0.2
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.44,0.27,0.29
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.52,0.25,0.23
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.37,0.27,0.36
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.16,0.17,0.67
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.53,0.24,0.23
Vlaams Gewest,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.44,0.26,0.3
Vlaams Gewest,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.49,0.22,0.29
Vlaams Gewest,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.34,0.26,0.4
Vlaams Gewest,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.18,0.16,0.66
Vlaams Gewest,/,/,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.55,0.22,0.23
