Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Procent
Gistel,35005,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.133017
Gistel,35005,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.143296
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0232816
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.021327
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.025673
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0343502
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0333878
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0336847
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0420754
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0500978
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0641509
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.052297
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0594089
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.0799661
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0939191
Ichtegem,35006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.107385
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0519725
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0604946
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0676516
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0707264
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0792565
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0794853
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0770409
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0775942
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0995373
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.116154
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.119947
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.124572
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.108979
Middelkerke,35011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.136397
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.198248
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.227325
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.237851
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.252243
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.256317
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.274398
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.274462
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.295122
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.332465
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.349817
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.366247
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.372754
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.365804
Oostende,35013,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.375425
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0519438
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0490293
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0649156
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.068992
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0706006
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.073376
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0702905
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0864198
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.132425
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.156493
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.142125
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.131628
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.152236
Oudenburg,35014,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.172862
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0630305
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.072979
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.105445
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0968737
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.074466
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0803324
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0860723
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.111067
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.140509
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.120433
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.165089
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.169737
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.152069
De Haan,35029,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.166003
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0447271
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0467512
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0534125
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0819257
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0691752
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0631912
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0668067
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0887466
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.109383
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0943089
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.104873
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.100559
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0968097
Hooglede,36006,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.112239
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0763658
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0923077
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.144264
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.148936
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.138055
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.142057
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.125382
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.131875
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.151309
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.145623
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.168025
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.153504
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.176471
Ingelmunster,36007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.220634
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0943642
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.110367
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.116729
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.11618
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.11648
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.115274
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.137066
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.136643
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.146647
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.151377
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.153651
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.183413
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.203808
Izegem,36008,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.22544
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0676722
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0616547
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0656904
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0856031
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0860047
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.084122
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.107515
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.106092
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.135079
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.14217
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.112579
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.141414
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.14426
Ledegem,36010,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.173455
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0342434
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0498845
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0793231
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0655738
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0774908
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0763791
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0745614
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.101393
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.103365
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.110276
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.118141
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.127753
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0999325
Lichtervelde,36011,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.134726
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0374873
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0557809
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0813609
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0725615
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0691713
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0589555
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0698305
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.083007
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.121431
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.107519
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.135145
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.165826
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.193319
Moorslede,36012,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.206715
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.188529
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.206722
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.208693
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.220387
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.239939
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.228296
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.238798
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.265493
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.29703
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.322065
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.33469
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.343788
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.349634
Roeselare,36015,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.376154
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0754545
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0601432
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0332188
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0529838
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0541981
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.071964
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0694551
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.073501
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0829976
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.121302
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.147881
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.151856
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.148506
Staden,36019,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.192669
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0746204
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.076644
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0884653
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0901961
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.078744
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0870588
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0763088
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0891089
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.122103
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.130679
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.11063
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.124083
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.108442
Dentergem,37002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.109411
Meulebeke,37007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.101828
Meulebeke,37007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.105806
Meulebeke,37007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0990404
Meulebeke,37007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.106078
Meulebeke,37007,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.106825
