Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Aantal personen van buitenlandse herkomst zonder personen van Nederlandse herkomst,Aantal inwoners ,Procent
Oudenburg,35014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,463,9217,0.0502333
Oudenburg,35014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,458,9222,0.0496638
Oudenburg,35014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,506,9279,0.0545317
Oudenburg,35014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,554,9325,0.0594102
Oudenburg,35014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,576,9300,0.0619355
Oudenburg,35014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,626,9381,0.0667306
Oudenburg,35014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,691,9507,0.0726833
Oudenburg,35014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,748,9672,0.0773366
Oudenburg,35014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,792,9717,0.0815066
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,507,11355,0.0446499
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,515,11418,0.0451042
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,540,11580,0.0466321
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,568,11644,0.0487805
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,608,11717,0.0518904
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,571,11847,0.0481979
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,614,11925,0.0514885
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,658,12177,0.0540363
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,670,12242,0.0547296
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,696,12339,0.0564065
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,735,12401,0.0592694
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,801,12518,0.0639879
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,820,12473,0.065742
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,855,12563,0.068057
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,859,12577,0.0682993
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,875,12587,0.0695162
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,942,12622,0.0746316
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,1005,12656,0.079409
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,1024,12635,0.0810447
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,1041,12666,0.0821885
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,1061,12700,0.0835433
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,1108,12789,0.086637
De Haan,35029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,1127,12740,0.0884615
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,162,9750,0.0166154
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,153,9768,0.0156634
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,157,9803,0.0160155
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,169,9837,0.01718
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,184,9820,0.0187373
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,184,9838,0.018703
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,201,9831,0.0204455
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,204,9867,0.020675
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,221,9930,0.0222558
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,256,10005,0.0255872
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,286,9957,0.0287235
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,322,9967,0.0323066
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,325,9895,0.0328449
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,372,10047,0.037026
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,380,10106,0.0376014
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,377,10071,0.0374342
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,422,10016,0.0421326
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,464,10007,0.0463675
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,524,9950,0.0526633
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,556,9987,0.0556724
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,602,9973,0.060363
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,631,9925,0.0635768
Hooglede,36006,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,706,10003,0.0705788
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,185,10651,0.0173693
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,212,10659,0.0198893
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,234,10646,0.0219801
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,259,10633,0.0243581
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,265,10609,0.0249788
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,266,10618,0.0250518
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,307,10617,0.0289159
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,331,10646,0.0310915
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,342,10617,0.0322125
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,392,10624,0.0368976
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,476,10641,0.0447326
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,509,10680,0.0476592
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,530,10728,0.0494034
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,662,10818,0.0611943
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,652,10789,0.0604319
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,607,10691,0.0567767
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,670,10792,0.062083
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,745,10792,0.0690326
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,833,10928,0.0762262
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,896,10996,0.0814842
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,945,11131,0.084898
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,1013,11189,0.0905353
Ingelmunster,36007,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,1080,11294,0.095626
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,587,26532,0.0221242
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,611,26541,0.023021
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,651,26551,0.0245189
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,697,26498,0.0263039
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,744,26539,0.0280342
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,800,26550,0.0301318
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,872,26544,0.0328511
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,925,26486,0.0349241
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,1037,26779,0.0387244
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,1095,26847,0.0407867
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,1221,27111,0.0450371
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,1302,27238,0.0478009
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,1397,27363,0.0510543
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,1450,27354,0.0530087
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,1578,27364,0.057667
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,1681,27376,0.0614041
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,1885,27550,0.0684211
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,2054,27590,0.0744473
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,2197,27729,0.0792311
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,2434,28018,0.0868727
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,2726,28322,0.0962503
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,3018,28554,0.105694
Izegem,36008,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,3356,28845,0.116346
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,141,9344,0.0150899
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,132,9369,0.014089
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,162,9371,0.0172874
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,176,9281,0.0189635
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,200,9254,0.0216123
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,222,9264,0.0239637
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,243,9306,0.0261122
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,248,9379,0.0264421
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,278,9367,0.0296787
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,299,9499,0.031477
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,303,9530,0.0317943
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,331,9583,0.0345403
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,343,9509,0.0360711
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,375,9523,0.0393783
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,405,9522,0.0425331
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,452,9507,0.0475439
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,478,9530,0.0501574
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,512,9607,0.0532945
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,585,9716,0.06021
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,617,9695,0.0636411
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,638,9687,0.0658615
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,694,9715,0.0714359
Ledegem,36010,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,749,9738,0.0769152
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,86,8270,0.010399
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,96,8312,0.0115496
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,107,8250,0.0129697
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,113,8224,0.0137403
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,137,8306,0.0164941
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,144,8354,0.0172373
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,160,8400,0.0190476
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,174,8438,0.020621
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,182,8489,0.0214395
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,206,8483,0.0242839
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,248,8501,0.029173
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,251,8490,0.0295642
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,279,8512,0.0327773
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,291,8536,0.0340909
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,313,8625,0.0362899
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,309,8612,0.0358802
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,316,8688,0.036372
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,365,8760,0.0416667
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,383,8793,0.0435574
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,411,8926,0.0460453
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,433,8943,0.0484178
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,439,8962,0.0489846
Lichtervelde,36011,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,485,9018,0.0537813
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,208,10733,0.0193795
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,211,10690,0.0197381
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,223,10710,0.0208217
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,242,10715,0.0225852
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,246,10620,0.0231638
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,257,10626,0.024186
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,261,10618,0.0245809
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,292,10697,0.0272974
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,331,10840,0.0305351
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,330,10746,0.0307091
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,356,10799,0.032966
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,420,10859,0.0386776
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,457,10925,0.0418307
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,459,10990,0.0417652
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,483,10962,0.0440613
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,479,10942,0.0437763
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,521,10949,0.0475843
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,558,11015,0.0506582
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,594,11080,0.0536101
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,694,11250,0.0616889
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,822,11442,0.0718406
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,861,11445,0.0752294
Moorslede,36012,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,906,11386,0.0795714
Roeselare,36015,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,1593,54199,0.0293917
Roeselare,36015,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,1643,54376,0.0302155
Roeselare,36015,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,1783,54688,0.0326031
Roeselare,36015,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,1988,55140,0.0360537
