Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Externe inwijking van vreemdelingen,Aantal inwoners,Verhouding per 1000 inwoners
Lokeren,46014,Nee,Externe inwijking van vreemdelingen,2018,198,41438,4.77822
Lokeren,46014,Nee,Externe inwijking van vreemdelingen,2019,248,41690,5.94867
Lokeren,46014,Nee,Externe inwijking van vreemdelingen,2020,184,42044,4.37637
Lokeren,46014,Nee,Externe inwijking van vreemdelingen,2021,257,42145,6.098
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2000,30,17302,1.7339
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2001,26,17385,1.49554
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2002,28,17328,1.61588
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2003,16,17441,0.91738
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2004,44,17576,2.50341
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2005,45,17790,2.52951
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2006,49,17908,2.73621
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2007,64,18164,3.52345
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2008,71,18378,3.86331
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2009,61,18420,3.31162
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2010,56,18501,3.02686
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2011,57,18780,3.03514
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2012,51,18876,2.70184
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2013,65,18968,3.42682
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2014,74,19076,3.87922
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2015,65,19235,3.37926
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2016,103,19204,5.36347
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2017,112,19252,5.81758
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2018,86,19273,4.4622
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2019,112,19370,5.78214
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2020,72,19499,3.6925
Sint-Gillis-Waas,46020,Nee,Externe inwijking van vreemdelingen,2021,81,19590,4.13476
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2000,183,68290,2.67975
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2001,171,68364,2.50132
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2002,237,68473,3.46122
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2003,214,68663,3.11667
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2004,193,68820,2.80442
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2005,205,69082,2.96749
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2006,263,69725,3.77196
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2007,216,70016,3.08501
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2008,355,70445,5.03939
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2009,355,71062,4.99564
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2010,482,71806,6.71253
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2011,457,72366,6.31512
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2012,465,72883,6.38009
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2013,482,73280,6.57751
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2014,453,73716,6.14521
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2015,461,74289,6.20549
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2016,551,75208,7.32635
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2017,463,76028,6.08986
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2018,521,76756,6.78774
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2019,691,77679,8.89558
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2020,547,78531,6.9654
Sint-Niklaas,46021,Ja,Externe inwijking van vreemdelingen,2021,549,79357,6.9181
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2000,21,16532,1.27026
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2001,25,16605,1.50557
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2002,32,16688,1.91755
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2003,31,16791,1.84623
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2004,58,16809,3.45053
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2005,60,16823,3.56655
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2006,34,16856,2.01709
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2007,54,17040,3.16901
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2008,49,17095,2.86634
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2009,47,17294,2.71771
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2010,45,17350,2.59366
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2011,45,17439,2.58042
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2012,37,17487,2.11586
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2013,30,17575,1.70697
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2014,65,17635,3.68585
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2015,68,17782,3.82409
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2016,71,17888,3.96914
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2017,69,18102,3.81173
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2018,56,18352,3.05144
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2019,65,18445,3.52399
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2020,60,18687,3.21079
Stekene,46024,Nee,Externe inwijking van vreemdelingen,2021,57,18863,3.02179
Temse,46025,Nee,Externe inwijking van vreemdelingen,2000,80,25533,3.1332
Temse,46025,Nee,Externe inwijking van vreemdelingen,2001,74,25782,2.87022
Temse,46025,Nee,Externe inwijking van vreemdelingen,2002,64,25937,2.46752
Temse,46025,Nee,Externe inwijking van vreemdelingen,2003,70,25980,2.69438
Temse,46025,Nee,Externe inwijking van vreemdelingen,2004,60,26122,2.29691
Temse,46025,Nee,Externe inwijking van vreemdelingen,2005,45,26250,1.71429
Temse,46025,Nee,Externe inwijking van vreemdelingen,2006,69,26287,2.62487
Temse,46025,Nee,Externe inwijking van vreemdelingen,2007,81,26667,3.03746
Temse,46025,Nee,Externe inwijking van vreemdelingen,2008,129,27280,4.72874
Temse,46025,Nee,Externe inwijking van vreemdelingen,2009,91,27748,3.27952
Temse,46025,Nee,Externe inwijking van vreemdelingen,2010,93,28147,3.30408
Temse,46025,Nee,Externe inwijking van vreemdelingen,2011,143,28502,5.01719
Temse,46025,Nee,Externe inwijking van vreemdelingen,2012,121,28889,4.18845
Temse,46025,Nee,Externe inwijking van vreemdelingen,2013,93,29012,3.20557
Temse,46025,Nee,Externe inwijking van vreemdelingen,2014,127,29073,4.36831
Temse,46025,Nee,Externe inwijking van vreemdelingen,2015,109,29182,3.73518
Temse,46025,Nee,Externe inwijking van vreemdelingen,2016,149,29194,5.10379
Temse,46025,Nee,Externe inwijking van vreemdelingen,2017,137,29515,4.64171
Temse,46025,Nee,Externe inwijking van vreemdelingen,2018,155,29528,5.24925
Temse,46025,Nee,Externe inwijking van vreemdelingen,2019,202,29926,6.74998
Temse,46025,Nee,Externe inwijking van vreemdelingen,2020,171,30196,5.663
Temse,46025,Nee,Externe inwijking van vreemdelingen,2021,206,30287,6.8016
As,71002,Nee,Externe inwijking van vreemdelingen,2000,26,7213,3.6046
As,71002,Nee,Externe inwijking van vreemdelingen,2001,34,7227,4.70458
As,71002,Nee,Externe inwijking van vreemdelingen,2002,25,7279,3.43454
As,71002,Nee,Externe inwijking van vreemdelingen,2003,22,7270,3.02613
As,71002,Nee,Externe inwijking van vreemdelingen,2004,36,7335,4.90798
As,71002,Nee,Externe inwijking van vreemdelingen,2005,15,7447,2.01423
As,71002,Nee,Externe inwijking van vreemdelingen,2006,36,7497,4.80192
As,71002,Nee,Externe inwijking van vreemdelingen,2007,40,7579,5.27774
As,71002,Nee,Externe inwijking van vreemdelingen,2008,43,7610,5.65046
As,71002,Nee,Externe inwijking van vreemdelingen,2009,20,7685,2.60247
As,71002,Nee,Externe inwijking van vreemdelingen,2010,20,7785,2.56904
As,71002,Nee,Externe inwijking van vreemdelingen,2011,25,7856,3.18228
As,71002,Nee,Externe inwijking van vreemdelingen,2012,38,8004,4.74763
As,71002,Nee,Externe inwijking van vreemdelingen,2013,15,8060,1.86104
As,71002,Nee,Externe inwijking van vreemdelingen,2014,25,8020,3.11721
As,71002,Nee,Externe inwijking van vreemdelingen,2015,33,8119,4.06454
As,71002,Nee,Externe inwijking van vreemdelingen,2016,25,8164,3.06222
As,71002,Nee,Externe inwijking van vreemdelingen,2017,25,8210,3.04507
As,71002,Nee,Externe inwijking van vreemdelingen,2018,24,8190,2.9304
As,71002,Nee,Externe inwijking van vreemdelingen,2019,31,8202,3.77957
As,71002,Nee,Externe inwijking van vreemdelingen,2020,38,8236,4.61389
As,71002,Nee,Externe inwijking van vreemdelingen,2021,24,8279,2.8989
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2000,128,39261,3.26023
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2001,100,39565,2.52749
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2002,153,39833,3.84104
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2003,132,40204,3.28326
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2004,108,40396,2.67353
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2005,129,40849,3.15797
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2006,119,41072,2.89735
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2007,150,41531,3.61176
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2008,158,41974,3.76424
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2009,154,42327,3.63834
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2010,134,42758,3.13392
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2011,170,43203,3.93491
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2012,165,43661,3.77912
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2013,97,43975,2.2058
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2014,175,44262,3.95373
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2015,169,44885,3.76518
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2016,201,45242,4.44277
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2017,193,45704,4.22283
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2018,217,46065,4.71073
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2019,207,46346,4.4664
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2020,216,46598,4.63539
Beringen,71004,Nee,Externe inwijking van vreemdelingen,2021,228,46882,4.86327
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2000,39,17173,2.27101
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2001,63,17251,3.65196
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2002,58,17343,3.34429
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2003,72,17464,4.12277
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2004,54,17653,3.05897
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2005,63,17673,3.56476
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2006,75,17706,4.23585
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2007,61,17874,3.41278
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2008,81,17999,4.50025
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2009,101,18129,5.57118
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2010,110,18208,6.0413
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2011,134,18242,7.34569
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2012,125,18377,6.80198
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2013,162,18542,8.73692
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2014,132,18666,7.07168
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2015,138,18757,7.35725
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2016,132,18906,6.98191
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2017,187,19086,9.79776
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2018,164,19137,8.56979
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2019,163,19031,8.56497
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2020,102,19090,5.34311
Diepenbeek,71011,Nee,Externe inwijking van vreemdelingen,2021,136,19157,7.09923
Genk,71016,Ja,Externe inwijking van vreemdelingen,2000,300,62842,4.77388
Genk,71016,Ja,Externe inwijking van vreemdelingen,2001,346,62860,5.5043
Genk,71016,Ja,Externe inwijking van vreemdelingen,2002,381,62949,6.05252
Genk,71016,Ja,Externe inwijking van vreemdelingen,2003,397,63197,6.28194
Genk,71016,Ja,Externe inwijking van vreemdelingen,2004,369,63550,5.80645
Genk,71016,Ja,Externe inwijking van vreemdelingen,2005,355,63607,5.58115
Genk,71016,Ja,Externe inwijking van vreemdelingen,2006,328,63787,5.14211
Genk,71016,Ja,Externe inwijking van vreemdelingen,2007,410,64095,6.39675
Genk,71016,Ja,Externe inwijking van vreemdelingen,2008,422,64297,6.56329
Genk,71016,Ja,Externe inwijking van vreemdelingen,2009,380,64527,5.88901
Genk,71016,Ja,Externe inwijking van vreemdelingen,2010,447,64757,6.90273
Genk,71016,Ja,Externe inwijking van vreemdelingen,2011,491,64987,7.55536
Genk,71016,Ja,Externe inwijking van vreemdelingen,2012,458,65264,7.01765
Genk,71016,Ja,Externe inwijking van vreemdelingen,2013,380,65224,5.82608
Genk,71016,Ja,Externe inwijking van vreemdelingen,2014,409,65399,6.25392
Genk,71016,Ja,Externe inwijking van vreemdelingen,2015,437,65463,6.67553
Genk,71016,Ja,Externe inwijking van vreemdelingen,2016,472,65691,7.18515
Genk,71016,Ja,Externe inwijking van vreemdelingen,2017,399,65986,6.04674
Genk,71016,Ja,Externe inwijking van vreemdelingen,2018,525,66110,7.94131
Genk,71016,Ja,Externe inwijking van vreemdelingen,2019,570,66227,8.60676
Genk,71016,Ja,Externe inwijking van vreemdelingen,2020,486,66447,7.3141
Genk,71016,Ja,Externe inwijking van vreemdelingen,2021,521,66673,7.81426
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2000,11,7600,1.44737
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2001,10,7640,1.3089
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2002,9,7608,1.18297
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2003,11,7716,1.42561
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2004,15,7717,1.94376
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2005,20,7776,2.57202
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2006,20,7847,2.54874
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2007,14,7879,1.77688
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2008,20,7966,2.51067
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2009,8,8060,0.99256
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2010,13,8121,1.60079
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2011,19,8214,2.31312
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2012,12,8245,1.45543
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2013,24,8297,2.89261
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2014,24,8291,2.89471
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2015,16,8383,1.90862
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2016,16,8377,1.90999
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2017,16,8394,1.90612
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2018,27,8391,3.21773
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2019,10,8405,1.18977
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2020,13,8389,1.54965
Gingelom,71017,Nee,Externe inwijking van vreemdelingen,2021,16,8426,1.89888
Halen,71020,Nee,Externe inwijking van vreemdelingen,2000,13,8216,1.58228
Halen,71020,Nee,Externe inwijking van vreemdelingen,2001,14,8290,1.68878
Halen,71020,Nee,Externe inwijking van vreemdelingen,2002,15,8320,1.80288
Halen,71020,Nee,Externe inwijking van vreemdelingen,2003,9,8397,1.07181
Halen,71020,Nee,Externe inwijking van vreemdelingen,2004,16,8407,1.90318
Halen,71020,Nee,Externe inwijking van vreemdelingen,2005,9,8513,1.05721
Halen,71020,Nee,Externe inwijking van vreemdelingen,2006,47,8624,5.44991
Halen,71020,Nee,Externe inwijking van vreemdelingen,2007,35,8678,4.03319
Halen,71020,Nee,Externe inwijking van vreemdelingen,2008,37,8820,4.19501
Halen,71020,Nee,Externe inwijking van vreemdelingen,2009,42,9015,4.6589
Halen,71020,Nee,Externe inwijking van vreemdelingen,2010,43,9136,4.70665
Halen,71020,Nee,Externe inwijking van vreemdelingen,2011,86,9242,9.30535
Halen,71020,Nee,Externe inwijking van vreemdelingen,2012,47,9352,5.02566
Halen,71020,Nee,Externe inwijking van vreemdelingen,2013,24,9422,2.54723
Halen,71020,Nee,Externe inwijking van vreemdelingen,2014,34,9480,3.5865
Halen,71020,Nee,Externe inwijking van vreemdelingen,2015,52,9546,5.44731
Halen,71020,Nee,Externe inwijking van vreemdelingen,2016,34,9566,3.55425
Halen,71020,Nee,Externe inwijking van vreemdelingen,2017,18,9511,1.89255
Halen,71020,Nee,Externe inwijking van vreemdelingen,2018,28,9461,2.95952
Halen,71020,Nee,Externe inwijking van vreemdelingen,2019,20,9427,2.12157
Halen,71020,Nee,Externe inwijking van vreemdelingen,2020,32,9485,3.37375
Halen,71020,Nee,Externe inwijking van vreemdelingen,2021,32,9360,3.4188
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2000,250,68058,3.67334
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2001,254,68373,3.71492
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2002,278,68771,4.0424
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2003,270,68931,3.91696
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2004,318,69127,4.60023
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2005,354,69538,5.09074
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2006,360,70035,5.14029
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2007,440,70584,6.23371
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2008,458,71545,6.40157
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2009,488,72315,6.74825
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2010,530,73067,7.25362
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2011,597,73807,8.08866
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2012,589,74588,7.89671
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2013,453,75579,5.99373
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2014,468,75991,6.15862
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2015,558,76331,7.31027
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2016,567,76685,7.39388
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2017,554,77124,7.18324
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2018,556,77651,7.16024
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2019,692,78296,8.83825
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2020,524,78714,6.65701
Hasselt,71022,Ja,Externe inwijking van vreemdelingen,2021,578,79089,7.30822
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2000,20,11615,1.72191
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2001,18,11590,1.55306
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2002,20,11629,1.71984
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2003,23,11609,1.98122
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2004,18,11597,1.55213
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2005,44,11663,3.77261
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2006,33,11795,2.7978
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2007,23,11874,1.93701
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2008,39,11960,3.26087
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2009,29,12081,2.40046
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2010,47,12219,3.84647
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2011,34,12264,2.77234
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2012,25,12316,2.02988
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2013,32,12330,2.5953
Herk-de-Stad,71024,Nee,Externe inwijking van vreemdelingen,2014,38,12390,3.06699
