Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Taal,"Aantal OKAN-leerlingen, wonend in de gemeente","Aantal OKAN-leerlingen, naar thuistaal, wonend in de gemeente",Procent
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,4,0.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,4,4,1.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,4,0.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,3,0.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,3,1.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,3,0.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,5,0.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,5,5,1.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,5,0.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,2,0.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,2,1.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,2,0.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,10,0.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,10,10,1.0
Wervik,33029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,10,0.0
Zonnebeke,33037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Zonnebeke,33037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Zonnebeke,33037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Heuvelland,33039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Heuvelland,33039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
Heuvelland,33039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
Heuvelland,33039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,3,0.0
Heuvelland,33039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,3,1.0
Heuvelland,33039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,3,0.0
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,2,0.0
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,2,1.0
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,2,0.0
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,14,0.0
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,13,14,0.928571
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,1,14,0.0714286
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,25,0.0
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,22,25,0.88
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,3,25,0.12
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,36,0.0
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,32,36,0.888889
Langemark-Poelkapelle,33040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,4,36,0.111111
Vleteren,33041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,2,0.0
Vleteren,33041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,2,1.0
Vleteren,33041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,2,0.0
Anzegem,34002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,4,0.0
Anzegem,34002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,4,4,1.0
Anzegem,34002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,4,0.0
Anzegem,34002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,5,0.0
Anzegem,34002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,5,5,1.0
Anzegem,34002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,5,0.0
Avelgem,34003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,5,0.0
Avelgem,34003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,5,5,1.0
Avelgem,34003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,5,0.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,3,1.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,3,0.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,2,0.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,2,1.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,2,0.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,4,0.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,4,4,1.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,4,0.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,11,0.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,11,11,1.0
Deerlijk,34009,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,11,0.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,11,0.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,11,11,1.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,11,0.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,13,0.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,10,13,0.769231
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,3,13,0.230769
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,8,8,1.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,14,0.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,14,14,1.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,14,0.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,10,0.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,10,10,1.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,10,0.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,1,17,0.0588235
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,16,17,0.941176
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,17,0.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,16,0.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,16,16,1.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,16,0.0
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,1,30,0.0333333
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,29,30,0.966667
Harelbeke,34013,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,30,0.0
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,37,0.0
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,37,37,1.0
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,37,0.0
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,2,47,0.0425532
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,43,47,0.914894
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,2,47,0.0425532
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Nederlands,1,35,0.0285714
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,30,35,0.857143
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,4,35,0.114286
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,3,44,0.0681818
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,38,44,0.863636
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,3,44,0.0681818
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,1,70,0.0142857
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,67,70,0.957143
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,2,70,0.0285714
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,3,71,0.0422535
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,63,71,0.887324
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,5,71,0.0704225
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,1,74,0.0135135
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,71,74,0.959459
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,2,74,0.027027
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,1,95,0.0105263
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,94,95,0.989474
Kortrijk,34022,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,95,0.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,7,0.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,7,7,1.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,7,0.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,6,0.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,5,6,0.833333
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,1,6,0.166667
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,6,6,1.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,6,0.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,6,6,1.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,6,0.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,1,9,0.111111
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,6,9,0.666667
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,2,9,0.222222
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,13,0.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,13,13,1.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,13,0.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,8,0.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,8,8,1.0
Kuurne,34023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,8,0.0
Lendelede,34025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,2,0.0
Lendelede,34025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,0,2,0.0
Lendelede,34025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,2,2,1.0
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,1,20,0.05
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,18,20,0.9
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,20,0.05
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,25,0.0
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,22,25,0.88
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,3,25,0.12
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,15,17,0.882353
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,2,17,0.117647
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,10,0.0
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,10,10,1.0
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,10,0.0
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,40,0.0
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,36,40,0.9
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,4,40,0.1
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,45,0.0
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,38,45,0.844444
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,7,45,0.155556
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,29,0.0
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,27,29,0.931034
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,2,29,0.0689655
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,33,0.0
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,33,33,1.0
Menen,34027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,33,0.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,13,0.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,10,13,0.769231
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,3,13,0.230769
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,9,0.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,8,9,0.888889
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,1,9,0.111111
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,16,17,0.941176
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,1,17,0.0588235
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,13,0.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,12,13,0.923077
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,1,13,0.0769231
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,12,0.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,12,12,1.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,12,0.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,21,0.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,21,21,1.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,21,0.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,16,0.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,16,16,1.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,16,0.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,5,0.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,5,5,1.0
Waregem,34040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,5,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,3,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,3,1.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,3,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,5,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,5,5,1.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,5,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,5,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,5,5,1.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,5,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,9,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,9,9,1.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,9,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,10,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,10,10,1.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,10,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,9,0.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,9,9,1.0
Wevelgem,34041,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,9,0.0
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,5,0.0
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,4,5,0.8
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,1,5,0.2
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,4,0.0
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,4,4,1.0
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,4,0.0
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,3,14,0.214286
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,11,14,0.785714
Zwevegem,34042,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,14,0.0
Spiere-Helkijn,34043,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,1,0.0
Spiere-Helkijn,34043,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,1,1.0
Spiere-Helkijn,34043,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,1,0.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,3,0.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,3,1.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,3,0.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,6,6,1.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,63,0.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,57,63,0.904762
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,6,63,0.0952381
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,1,7,0.142857
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,4,7,0.571429
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,2,7,0.285714
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,6,0.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,6,6,1.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,6,0.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,10,0.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,10,10,1.0
Bredene,35002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,10,0.0
Gistel,35005,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Gistel,35005,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Gistel,35005,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Gistel,35005,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Gistel,35005,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
Gistel,35005,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
