Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Taal,"Aantal jongeren die niet meer leerplichtig zijn en Vlaams secundair onderwijs verlaten zonder kwalificatie, wonend in de gemeente, naar thuistaal",Aantal vroegtijdige schoolverlaters en aantal leerlingen dat wel kwalificatie heeft gehaald,Procent
Assenede,43002,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,11,114,0.0964912
Assenede,43002,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,4,0.5
Assenede,43002,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,14,116,0.12069
Assenede,43002,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,0,2,0.0
Assenede,43002,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,4,118,0.0338983
Assenede,43002,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,1,4,0.25
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,22,196,0.112245
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,3,8,0.375
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,24,192,0.125
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,7,0.285714
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,26,183,0.142077
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,4,7,0.571429
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,21,161,0.130435
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,6,14,0.428571
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,19,194,0.0979381
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,6,12,0.5
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,23,191,0.120419
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,3,13,0.230769
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,15,174,0.0862069
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,7,25,0.28
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,19,184,0.103261
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,4,8,0.5
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,29,195,0.148718
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,8,14,0.571429
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,16,182,0.0879121
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,6,19,0.315789
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,18,169,0.106509
Eeklo,43005,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,7,24,0.291667
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,5,72,0.0694444
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,1,2,0.5
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,4,71,0.056338
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,0,1,0.0
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,4,61,0.0655738
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,3,69,0.0434783
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,1,2,0.5
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,4,68,0.0588235
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,4,62,0.0645161
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,5,68,0.0735294
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,0,1,0.0
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,4,65,0.0615385
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,10,76,0.131579
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,6,67,0.0895522
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,0,3,0.0
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,3,61,0.0491803
Kaprijke,43007,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,2,3,0.666667
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,15,255,0.0588235
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,0,1,0.0
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,19,270,0.0703704
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,16,237,0.0675105
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,8,0.375
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,13,225,0.0577778
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,1,5,0.2
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,16,232,0.0689655
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,1,5,0.2
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,11,227,0.0484581
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,4,0.0
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,9,217,0.0414747
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,3,7,0.428571
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,10,250,0.04
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,2,4,0.5
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,19,231,0.0822511
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,0,5,0.0
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,13,212,0.0613208
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,2,11,0.181818
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,13,235,0.0553191
Maldegem,43010,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,4,9,0.444444
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,5,78,0.0641026
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,7,75,0.0933333
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,7,71,0.0985915
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,2,61,0.0327869
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,0,1,0.0
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,4,72,0.0555556
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,5,48,0.104167
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,2,62,0.0322581
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,3,55,0.0545455
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,3,56,0.0535714
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,0,1,0.0
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,7,65,0.107692
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,1,1,1.0
Sint-Laureins,43014,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,3,62,0.0483871
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,25,133,0.18797
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,1,5,0.2
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,18,118,0.152542
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,0,10,0.0
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,11,102,0.107843
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,4,12,0.333333
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,11,102,0.107843
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,0,3,0.0
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,12,98,0.122449
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,1,6,0.166667
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,12,106,0.113208
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,6,14,0.428571
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,9,109,0.0825688
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,5,9,0.555556
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,20,125,0.16
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,4,10,0.4
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,9,97,0.0927835
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,10,0.3
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,21,111,0.189189
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,3,22,0.136364
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,8,104,0.0769231
Zelzate,43018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,4,17,0.235294
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,7,117,0.0598291
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,0,1,0.0
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,7,128,0.0546875
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,3,113,0.0265487
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,0,3,0.0
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,9,121,0.0743802
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,0,3,0.0
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,7,109,0.0642202
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,1,2,0.5
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,3,123,0.0243902
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,2,0.0
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,1,109,0.00917431
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,2,3,0.666667
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,7,117,0.0598291
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,0,2,0.0
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,7,133,0.0526316
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,6,0.166667
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,4,114,0.0350877
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,0,2,0.0
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,2,112,0.0178571
De Pinte,44012,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,5,0.0
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,13,198,0.0656566
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,2,12,0.166667
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,12,197,0.0609137
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,0,13,0.0
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,9,181,0.0497238
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,9,0.222222
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,9,188,0.0478723
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,0,5,0.0
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,5,169,0.0295858
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,2,6,0.333333
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,9,164,0.054878
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,2,5,0.4
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,12,181,0.0662983
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,4,14,0.285714
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,14,154,0.0909091
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,2,8,0.25
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,12,180,0.0666667
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,7,18,0.388889
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,7,149,0.0469799
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,4,20,0.2
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,7,155,0.0451613
Destelbergen,44013,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,2,18,0.111111
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,29,368,0.0788043
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,1,3,0.333333
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,37,397,0.093199
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,8,0.125
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,28,313,0.0894569
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,6,0.333333
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,23,349,0.0659026
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,0,6,0.0
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,20,356,0.0561798
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,0,2,0.0
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,24,360,0.0666667
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,6,0.0
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,38,366,0.103825
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,1,6,0.166667
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,18,342,0.0526316
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,6,16,0.375
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,24,333,0.0720721
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,13,0.153846
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,31,362,0.0856354
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,5,20,0.25
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,17,316,0.0537975
Evergem,44019,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,4,15,0.266667
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,6,144,0.0416667
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,1,7,0.142857
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,5,146,0.0342466
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,0,3,0.0
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,5,129,0.0387597
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,4,0.25
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,3,130,0.0230769
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,1,2,0.5
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,3,130,0.0230769
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,0,1,0.0
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,5,117,0.042735
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,1,4,0.25
Gavere,44020,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,3,124,0.0241935
