Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal personen met een (equivalent) leefloon,Aantal inwoners,Procent
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2008,18,15098,0.00119221
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2009,17,15172,0.00112049
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2010,19,15275,0.00124386
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2011,12,15344,0.000782065
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2012,17,15424,0.00110218
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2013,10,15507,0.00064487
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2014,15,15580,0.000962773
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2015,14,15667,0.000893598
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2016,9,15664,0.000574566
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2017,13,15580,0.000834403
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2018,13,15638,0.000831308
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2019,7,15641,0.000447542
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2020,11,15743,0.000698723
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2021,27,15750,0.00171429
Kruisem,45068,Nee,Personen met (equivalent) leefloon,2022,29,15876,0.00182666
Beveren,46003,Nee,Personen met (equivalent) leefloon,2003,479,45178,0.0106025
Beveren,46003,Nee,Personen met (equivalent) leefloon,2004,444,45243,0.00981367
Beveren,46003,Nee,Personen met (equivalent) leefloon,2005,391,45593,0.00857588
Beveren,46003,Nee,Personen met (equivalent) leefloon,2006,329,45705,0.00719834
Beveren,46003,Nee,Personen met (equivalent) leefloon,2007,318,45771,0.00694763
Beveren,46003,Nee,Personen met (equivalent) leefloon,2008,302,45901,0.00657938
Beveren,46003,Nee,Personen met (equivalent) leefloon,2009,275,46084,0.00596736
Beveren,46003,Nee,Personen met (equivalent) leefloon,2010,281,46299,0.00606925
Beveren,46003,Nee,Personen met (equivalent) leefloon,2011,249,46518,0.00535277
Beveren,46003,Nee,Personen met (equivalent) leefloon,2012,217,46752,0.00464151
Beveren,46003,Nee,Personen met (equivalent) leefloon,2013,214,46933,0.00455969
Beveren,46003,Nee,Personen met (equivalent) leefloon,2014,206,47192,0.00436515
Beveren,46003,Nee,Personen met (equivalent) leefloon,2015,208,47423,0.00438606
Beveren,46003,Nee,Personen met (equivalent) leefloon,2016,236,47573,0.0049608
Beveren,46003,Nee,Personen met (equivalent) leefloon,2017,255,47946,0.00531848
Beveren,46003,Nee,Personen met (equivalent) leefloon,2018,285,48192,0.00591384
Beveren,46003,Nee,Personen met (equivalent) leefloon,2019,256,48668,0.00526013
Beveren,46003,Nee,Personen met (equivalent) leefloon,2020,279,49047,0.00568842
Beveren,46003,Nee,Personen met (equivalent) leefloon,2021,313,49062,0.00637968
Beveren,46003,Nee,Personen met (equivalent) leefloon,2022,265,49531,0.00535018
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2003,83,14730,0.00563476
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2004,85,14816,0.00573704
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2005,75,15005,0.00499833
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2006,68,15216,0.00446898
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2007,62,15328,0.00404489
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2008,61,15485,0.0039393
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2009,62,15642,0.00396369
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2010,65,15820,0.00410872
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2011,82,15946,0.00514236
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2012,78,16028,0.00486648
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2013,76,16164,0.00470181
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2014,67,16306,0.00410892
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2015,76,16421,0.00462822
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2016,76,16541,0.00459464
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2017,85,16589,0.00512388
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2018,98,16657,0.00588341
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2019,105,16745,0.00627053
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2020,104,16846,0.00617357
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2021,92,16785,0.00548108
Kruibeke,46013,Nee,Personen met (equivalent) leefloon,2022,98,16980,0.0057715
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2003,308,37043,0.00831466
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2004,259,37304,0.00694296
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2005,248,37515,0.00661069
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2006,184,37850,0.00486129
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2007,172,38276,0.00449368
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2008,197,38481,0.00511941
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2009,178,38814,0.00458597
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2010,202,39174,0.00515648
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2011,204,39546,0.00515855
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2012,194,39882,0.00486435
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2013,181,40104,0.00451327
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2014,185,40332,0.00458693
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2015,152,40494,0.00375364
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2016,154,40626,0.00379068
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2017,195,41057,0.00474949
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2018,215,41438,0.00518847
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2019,177,41690,0.00424562
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2020,180,42044,0.00428123
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2021,225,42145,0.00533871
Lokeren,46014,Nee,Personen met (equivalent) leefloon,2022,233,42703,0.00545629
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2003,120,17441,0.00688034
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2004,86,17576,0.00489304
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2005,79,17790,0.0044407
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2006,67,17908,0.00374134
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2007,65,18164,0.00357851
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2008,56,18378,0.00304712
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2009,54,18420,0.0029316
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2010,57,18501,0.00308091
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2011,65,18780,0.00346113
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2012,51,18876,0.00270184
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2013,55,18968,0.00289962
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2014,53,19076,0.00277836
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2015,59,19235,0.00306733
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2016,60,19204,0.00312435
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2017,56,19252,0.00290879
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2018,76,19273,0.00394334
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2019,84,19370,0.0043366
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2020,86,19499,0.00441048
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2021,91,19590,0.00464523
Sint-Gillis-Waas,46020,Nee,Personen met (equivalent) leefloon,2022,78,19716,0.00395618
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2003,582,68663,0.00847618
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2004,590,68820,0.00857309
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2005,538,69082,0.00778785
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2006,558,69725,0.00800287
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2007,580,70016,0.00828382
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2008,540,70445,0.00766555
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2009,607,71062,0.00854184
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2010,816,71806,0.011364
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2011,814,72366,0.0112484
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2012,791,72883,0.010853
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2013,710,73280,0.00968886
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2014,650,73716,0.00881762
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2015,662,74289,0.00891114
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2016,796,75208,0.010584
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2017,912,76028,0.0119956
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2018,1001,76756,0.0130413
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2019,1044,77679,0.0134399
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2020,1011,78531,0.0128739
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2021,1107,79357,0.0139496
Sint-Niklaas,46021,Ja,Personen met (equivalent) leefloon,2022,1090,80167,0.0135966
Stekene,46024,Nee,Personen met (equivalent) leefloon,2003,84,16791,0.00500268
Stekene,46024,Nee,Personen met (equivalent) leefloon,2004,83,16809,0.00493783
Stekene,46024,Nee,Personen met (equivalent) leefloon,2005,59,16823,0.0035071
Stekene,46024,Nee,Personen met (equivalent) leefloon,2006,75,16856,0.00444945
Stekene,46024,Nee,Personen met (equivalent) leefloon,2007,79,17040,0.00463615
Stekene,46024,Nee,Personen met (equivalent) leefloon,2008,57,17095,0.00333431
Stekene,46024,Nee,Personen met (equivalent) leefloon,2009,48,17294,0.00277553
Stekene,46024,Nee,Personen met (equivalent) leefloon,2010,47,17350,0.00270893
Stekene,46024,Nee,Personen met (equivalent) leefloon,2011,52,17439,0.00298182
Stekene,46024,Nee,Personen met (equivalent) leefloon,2012,48,17487,0.0027449
Stekene,46024,Nee,Personen met (equivalent) leefloon,2013,54,17575,0.00307255
Stekene,46024,Nee,Personen met (equivalent) leefloon,2014,48,17635,0.00272186
Stekene,46024,Nee,Personen met (equivalent) leefloon,2015,58,17782,0.00326173
Stekene,46024,Nee,Personen met (equivalent) leefloon,2016,51,17888,0.00285107
Stekene,46024,Nee,Personen met (equivalent) leefloon,2017,55,18102,0.00303834
Stekene,46024,Nee,Personen met (equivalent) leefloon,2018,73,18352,0.00397777
Stekene,46024,Nee,Personen met (equivalent) leefloon,2019,89,18445,0.00482516
Stekene,46024,Nee,Personen met (equivalent) leefloon,2020,63,18687,0.00337133
Stekene,46024,Nee,Personen met (equivalent) leefloon,2021,96,18863,0.00508933
Stekene,46024,Nee,Personen met (equivalent) leefloon,2022,94,19030,0.00493957
Temse,46025,Nee,Personen met (equivalent) leefloon,2003,174,25980,0.00669746
Temse,46025,Nee,Personen met (equivalent) leefloon,2004,163,26122,0.00623995
Temse,46025,Nee,Personen met (equivalent) leefloon,2005,127,26250,0.0048381
Temse,46025,Nee,Personen met (equivalent) leefloon,2006,109,26287,0.00414654
Temse,46025,Nee,Personen met (equivalent) leefloon,2007,120,26667,0.00449994
Temse,46025,Nee,Personen met (equivalent) leefloon,2008,122,27280,0.00447214
Temse,46025,Nee,Personen met (equivalent) leefloon,2009,136,27748,0.00490125
Temse,46025,Nee,Personen met (equivalent) leefloon,2010,139,28147,0.00493836
Temse,46025,Nee,Personen met (equivalent) leefloon,2011,128,28502,0.00449091
Temse,46025,Nee,Personen met (equivalent) leefloon,2012,131,28889,0.0045346
Temse,46025,Nee,Personen met (equivalent) leefloon,2013,121,29012,0.00417069
Temse,46025,Nee,Personen met (equivalent) leefloon,2014,117,29073,0.00402435
Temse,46025,Nee,Personen met (equivalent) leefloon,2015,103,29182,0.00352957
Temse,46025,Nee,Personen met (equivalent) leefloon,2016,122,29194,0.00417894
Temse,46025,Nee,Personen met (equivalent) leefloon,2017,132,29515,0.0044723
Temse,46025,Nee,Personen met (equivalent) leefloon,2018,150,29528,0.00507992
Temse,46025,Nee,Personen met (equivalent) leefloon,2019,149,29926,0.00497895
Temse,46025,Nee,Personen met (equivalent) leefloon,2020,115,30196,0.00380845
Temse,46025,Nee,Personen met (equivalent) leefloon,2021,138,30287,0.00455641
Temse,46025,Nee,Personen met (equivalent) leefloon,2022,141,30635,0.00460258
As,71002,Nee,Personen met (equivalent) leefloon,2003,37,7270,0.00508941
As,71002,Nee,Personen met (equivalent) leefloon,2004,26,7335,0.00354465
As,71002,Nee,Personen met (equivalent) leefloon,2005,25,7447,0.00335706
As,71002,Nee,Personen met (equivalent) leefloon,2006,26,7497,0.00346805
As,71002,Nee,Personen met (equivalent) leefloon,2007,29,7579,0.00382636
As,71002,Nee,Personen met (equivalent) leefloon,2008,29,7610,0.00381078
As,71002,Nee,Personen met (equivalent) leefloon,2009,21,7685,0.0027326
As,71002,Nee,Personen met (equivalent) leefloon,2010,29,7785,0.00372511
As,71002,Nee,Personen met (equivalent) leefloon,2011,24,7856,0.00305499
As,71002,Nee,Personen met (equivalent) leefloon,2012,16,8004,0.001999
As,71002,Nee,Personen met (equivalent) leefloon,2013,11,8060,0.00136476
As,71002,Nee,Personen met (equivalent) leefloon,2014,11,8020,0.00137157
As,71002,Nee,Personen met (equivalent) leefloon,2015,11,8119,0.00135485
As,71002,Nee,Personen met (equivalent) leefloon,2016,16,8164,0.00195982
As,71002,Nee,Personen met (equivalent) leefloon,2017,11,8210,0.00133983
As,71002,Nee,Personen met (equivalent) leefloon,2018,5,8190,0.000610501
As,71002,Nee,Personen met (equivalent) leefloon,2019,13,8202,0.00158498
As,71002,Nee,Personen met (equivalent) leefloon,2020,10,8236,0.00121418
As,71002,Nee,Personen met (equivalent) leefloon,2021,24,8279,0.0028989
As,71002,Nee,Personen met (equivalent) leefloon,2022,21,8246,0.00254669
Beringen,71004,Nee,Personen met (equivalent) leefloon,2003,186,40204,0.00462641
Beringen,71004,Nee,Personen met (equivalent) leefloon,2004,160,40396,0.00396079
Beringen,71004,Nee,Personen met (equivalent) leefloon,2005,153,40849,0.0037455
Beringen,71004,Nee,Personen met (equivalent) leefloon,2006,167,41072,0.00406603
Beringen,71004,Nee,Personen met (equivalent) leefloon,2007,165,41531,0.00397294
Beringen,71004,Nee,Personen met (equivalent) leefloon,2008,156,41974,0.00371659
Beringen,71004,Nee,Personen met (equivalent) leefloon,2009,112,42327,0.00264607
Beringen,71004,Nee,Personen met (equivalent) leefloon,2010,134,42758,0.00313392
Beringen,71004,Nee,Personen met (equivalent) leefloon,2011,123,43203,0.00284702
Beringen,71004,Nee,Personen met (equivalent) leefloon,2012,101,43661,0.00231328
Beringen,71004,Nee,Personen met (equivalent) leefloon,2013,108,43975,0.00245594
Beringen,71004,Nee,Personen met (equivalent) leefloon,2014,117,44262,0.00264335
Beringen,71004,Nee,Personen met (equivalent) leefloon,2015,127,44885,0.00282945
Beringen,71004,Nee,Personen met (equivalent) leefloon,2016,129,45242,0.00285133
Beringen,71004,Nee,Personen met (equivalent) leefloon,2017,188,45704,0.00411343
Beringen,71004,Nee,Personen met (equivalent) leefloon,2018,214,46065,0.00464561
Beringen,71004,Nee,Personen met (equivalent) leefloon,2019,226,46346,0.00487636
Beringen,71004,Nee,Personen met (equivalent) leefloon,2020,205,46598,0.00439933
Beringen,71004,Nee,Personen met (equivalent) leefloon,2021,212,46882,0.00452199
Beringen,71004,Nee,Personen met (equivalent) leefloon,2022,206,47217,0.00436284
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2003,80,17464,0.00458085
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2004,71,17653,0.00402198
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2005,65,17673,0.00367793
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2006,52,17706,0.00293686
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2007,48,17874,0.00268546
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2008,38,17999,0.00211123
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2009,32,18129,0.00176513
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2010,42,18208,0.00230668
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2011,40,18242,0.00219274
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2012,26,18377,0.00141481
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2013,37,18542,0.00199547
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2014,44,18666,0.00235723
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2015,57,18757,0.00303887
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2016,49,18906,0.00259177
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2017,58,19086,0.00303888
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2018,65,19137,0.00339656
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2019,65,19031,0.00341548
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2020,76,19090,0.00398114
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2021,71,19157,0.00370622
Diepenbeek,71011,Nee,Personen met (equivalent) leefloon,2022,64,19241,0.00332623
Genk,71016,Ja,Personen met (equivalent) leefloon,2003,350,63197,0.00553824
Genk,71016,Ja,Personen met (equivalent) leefloon,2004,317,63550,0.0049882
Genk,71016,Ja,Personen met (equivalent) leefloon,2005,289,63607,0.00454353
Genk,71016,Ja,Personen met (equivalent) leefloon,2006,283,63787,0.00443664
Genk,71016,Ja,Personen met (equivalent) leefloon,2007,260,64095,0.00405648
Genk,71016,Ja,Personen met (equivalent) leefloon,2008,213,64297,0.00331275
Genk,71016,Ja,Personen met (equivalent) leefloon,2009,215,64527,0.00333194
Genk,71016,Ja,Personen met (equivalent) leefloon,2010,265,64757,0.00409222
Genk,71016,Ja,Personen met (equivalent) leefloon,2011,308,64987,0.00473941
Genk,71016,Ja,Personen met (equivalent) leefloon,2012,279,65264,0.00427494
Genk,71016,Ja,Personen met (equivalent) leefloon,2013,287,65224,0.00440022
Genk,71016,Ja,Personen met (equivalent) leefloon,2014,285,65399,0.00435786
Genk,71016,Ja,Personen met (equivalent) leefloon,2015,280,65463,0.00427723
Genk,71016,Ja,Personen met (equivalent) leefloon,2016,318,65691,0.00484085
Genk,71016,Ja,Personen met (equivalent) leefloon,2017,372,65986,0.00563756
Genk,71016,Ja,Personen met (equivalent) leefloon,2018,399,66110,0.0060354
Genk,71016,Ja,Personen met (equivalent) leefloon,2019,428,66227,0.00646262
Genk,71016,Ja,Personen met (equivalent) leefloon,2020,426,66447,0.00641112
Genk,71016,Ja,Personen met (equivalent) leefloon,2021,474,66673,0.00710932
Genk,71016,Ja,Personen met (equivalent) leefloon,2022,472,67009,0.00704383
Gingelom,71017,Nee,Personen met (equivalent) leefloon,2003,48,7716,0.00622084
Gingelom,71017,Nee,Personen met (equivalent) leefloon,2004,44,7717,0.0057017
Gingelom,71017,Nee,Personen met (equivalent) leefloon,2005,33,7776,0.00424383
Gingelom,71017,Nee,Personen met (equivalent) leefloon,2006,44,7847,0.00560724
Gingelom,71017,Nee,Personen met (equivalent) leefloon,2007,41,7879,0.00520371
Gingelom,71017,Nee,Personen met (equivalent) leefloon,2008,32,7966,0.00401707
Gingelom,71017,Nee,Personen met (equivalent) leefloon,2009,37,8060,0.00459057
Gingelom,71017,Nee,Personen met (equivalent) leefloon,2010,29,8121,0.00357099
Gingelom,71017,Nee,Personen met (equivalent) leefloon,2011,25,8214,0.00304358
Gingelom,71017,Nee,Personen met (equivalent) leefloon,2012,26,8245,0.00315343
