Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal personen met een IGO of GIB,Aantal inwoners van 65 jaar en ouder,Procent
Opwijk,23060,Nee,Personen met inkomensgarantie voor ouderen,2014,118,2451,0.0481436
Opwijk,23060,Nee,Personen met inkomensgarantie voor ouderen,2015,113,2514,0.0449483
Opwijk,23060,Nee,Personen met inkomensgarantie voor ouderen,2016,106,2524,0.0419968
Opwijk,23060,Nee,Personen met inkomensgarantie voor ouderen,2017,98,2574,0.038073
Opwijk,23060,Nee,Personen met inkomensgarantie voor ouderen,2018,81,2650,0.030566
Opwijk,23060,Nee,Personen met inkomensgarantie voor ouderen,2019,79,2717,0.0290762
Opwijk,23060,Nee,Personen met inkomensgarantie voor ouderen,2020,76,2806,0.0270848
Opwijk,23060,Nee,Personen met inkomensgarantie voor ouderen,2021,71,2859,0.0248339
Opwijk,23060,Nee,Personen met inkomensgarantie voor ouderen,2022,68,2914,0.0233356
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2002,124,3767,0.0329174
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2003,106,3841,0.027597
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2004,95,3916,0.0242594
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2005,90,4006,0.0224663
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2006,82,4074,0.0201276
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2007,75,4140,0.0181159
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2008,71,4236,0.0167611
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2009,70,4335,0.0161476
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2010,81,4402,0.0184007
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2011,80,4468,0.0179051
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2012,84,4616,0.0181976
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2013,89,4700,0.0189362
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2014,107,4814,0.0222268
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2015,104,4871,0.0213509
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2016,115,4984,0.0230738
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2017,110,5009,0.0219605
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2018,106,5043,0.0210192
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2019,103,5101,0.0201921
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2020,108,5118,0.021102
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2021,105,5118,0.0205158
Overijse,23062,Nee,Personen met inkomensgarantie voor ouderen,2022,108,5134,0.0210362
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2002,32,733,0.0436562
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2003,30,730,0.0410959
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2004,25,716,0.0349162
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2005,23,731,0.0314637
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2006,19,724,0.0262431
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2007,25,731,0.0341997
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2008,26,739,0.0351827
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2009,20,740,0.027027
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2010,14,740,0.0189189
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2011,11,736,0.0149457
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2012,14,735,0.0190476
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2013,14,740,0.0189189
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2014,16,759,0.0210804
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2015,16,785,0.0203822
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2016,15,825,0.0181818
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2017,14,841,0.0166468
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2018,11,854,0.0128806
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2019,12,883,0.01359
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2020,11,905,0.0121547
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2021,12,933,0.0128617
Pepingen,23064,Nee,Personen met inkomensgarantie voor ouderen,2022,12,940,0.012766
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2002,183,5290,0.0345936
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2003,180,5357,0.0336009
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2004,176,5412,0.0325203
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2005,174,5470,0.0318099
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2006,172,5495,0.0313012
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2007,173,5543,0.0312105
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2008,181,5548,0.0326244
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2009,195,5613,0.0347408
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2010,193,5714,0.0337767
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2011,219,5775,0.0379221
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2012,229,5887,0.0388993
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2013,240,5955,0.0403023
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2014,256,6102,0.0419535
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2015,262,6161,0.0425256
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2016,253,6207,0.0407604
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2017,237,6245,0.0379504
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2018,218,6276,0.0347355
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2019,217,6271,0.0346037
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2020,223,6344,0.0351513
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2021,236,6372,0.037037
Sint-Pieters-Leeuw,23077,Nee,Personen met inkomensgarantie voor ouderen,2022,235,6443,0.0364737
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2002,116,1741,0.0666284
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2003,103,1764,0.05839
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2004,99,1803,0.0549085
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2005,97,1845,0.0525745
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2006,86,1852,0.0464363
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2007,81,1848,0.0438312
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2008,77,1868,0.0412206
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2009,74,1906,0.0388248
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2010,66,1977,0.0333839
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2011,65,2037,0.0319097
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2012,62,2061,0.0300825
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2013,58,2103,0.0275796
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2014,63,2164,0.0291128
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2015,61,2230,0.0273543
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2016,54,2273,0.0237571
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2017,51,2291,0.022261
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2018,49,2365,0.0207188
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2019,43,2403,0.0178943
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2020,43,2399,0.0179241
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2021,35,2426,0.014427
Steenokkerzeel,23081,Nee,Personen met inkomensgarantie voor ouderen,2022,34,2504,0.0135783
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2002,76,2302,0.0330148
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2003,76,2342,0.0324509
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2004,71,2404,0.0295341
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2005,66,2437,0.0270825
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2006,69,2480,0.0278226
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2007,70,2502,0.0279776
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2008,66,2526,0.0261283
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2009,69,2605,0.0264875
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2010,69,2669,0.0258524
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2011,75,2687,0.0279122
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2012,79,2754,0.0286855
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2013,80,2803,0.0285408
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2014,77,2850,0.0270175
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2015,80,2898,0.0276052
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2016,67,2919,0.0229531
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2017,68,3005,0.022629
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2018,61,3071,0.0198632
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2019,68,3141,0.0216492
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2020,58,3187,0.0181989
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2021,56,3266,0.0171464
Ternat,23086,Nee,Personen met inkomensgarantie voor ouderen,2022,63,3378,0.0186501
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2002,209,6337,0.0329809
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2003,210,6432,0.0326493
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2004,207,6425,0.0322179
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2005,205,6401,0.0320262
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2006,196,6382,0.0307114
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2007,185,6308,0.0293278
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2008,191,6277,0.0304285
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2009,206,6284,0.0327817
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2010,214,6273,0.0341145
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2011,218,6263,0.0348076
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2012,223,6287,0.03547
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2013,235,6312,0.0372307
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2014,241,6299,0.03826
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2015,257,6273,0.0409692
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2016,248,6298,0.0393776
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2017,265,6256,0.0423593
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2018,261,6277,0.0415804
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2019,281,6416,0.0437968
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2020,278,6430,0.0432348
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2021,300,6495,0.0461894
Vilvoorde,23088,Nee,Personen met inkomensgarantie voor ouderen,2022,308,6603,0.0466455
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2002,103,4603,0.0223767
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2003,98,4676,0.0209581
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2004,100,4760,0.0210084
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2005,97,4818,0.0201328
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2006,96,4865,0.0197328
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2007,98,4862,0.0201563
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2008,114,4898,0.0232748
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2009,136,4947,0.0274914
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2010,131,5008,0.0261581
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2011,138,5058,0.0272835
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2012,147,5174,0.0284113
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2013,145,5184,0.0279707
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2014,160,5257,0.0304356
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2015,185,5315,0.0348071
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2016,192,5350,0.0358879
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2017,197,5362,0.03674
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2018,195,5422,0.0359646
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2019,195,5465,0.0356816
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2020,204,5571,0.0366182
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2021,220,5639,0.039014
Zaventem,23094,Nee,Personen met inkomensgarantie voor ouderen,2022,223,5739,0.0388569
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2002,137,3212,0.0426526
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2003,127,3277,0.038755
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2004,125,3312,0.0377415
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2005,113,3354,0.0336911
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2006,104,3375,0.0308148
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2007,100,3395,0.0294551
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2008,97,3405,0.0284875
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2009,91,3426,0.0265616
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2010,82,3470,0.0236311
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2011,88,3525,0.0249645
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2012,89,3723,0.0239055
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2013,86,3813,0.0225544
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2014,87,3884,0.0223996
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2015,88,4016,0.0219124
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2016,84,4113,0.020423
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2017,83,4207,0.019729
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2018,77,4281,0.0179865
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2019,75,4376,0.0171389
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2020,71,4498,0.0157848
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2021,71,4591,0.015465
Zemst,23096,Nee,Personen met inkomensgarantie voor ouderen,2022,63,4682,0.0134558
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2002,116,1743,0.0665519
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2003,113,1777,0.0635903
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2004,103,1806,0.0570321
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2005,101,1837,0.0549809
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2006,99,1841,0.0537751
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2007,96,1827,0.0525452
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2008,95,1841,0.0516024
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2009,88,1891,0.0465362
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2010,79,1914,0.0412748
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2011,76,1952,0.0389344
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2012,77,1993,0.0386352
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2013,79,2031,0.0388971
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2014,65,2030,0.0320197
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2015,60,2054,0.0292113
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2016,58,2093,0.0277114
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2017,54,2121,0.0254597
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2018,41,2171,0.0188853
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2019,36,2198,0.0163785
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2020,37,2274,0.0162709
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2021,37,2298,0.016101
Roosdaal,23097,Nee,Personen met inkomensgarantie voor ouderen,2022,37,2361,0.0156713
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2002,28,861,0.0325203
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2003,28,890,0.0314607
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2004,30,905,0.0331492
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2005,28,926,0.0302376
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2006,28,922,0.0303688
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2007,28,902,0.0310421
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2008,31,905,0.0342541
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2009,29,896,0.0323661
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2010,36,906,0.0397351
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2011,40,905,0.0441989
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2012,41,901,0.045505
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2013,42,876,0.0479452
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2014,54,872,0.0619266
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2015,52,885,0.0587571
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2016,51,876,0.0582192
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2017,53,903,0.0586932
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2018,62,932,0.0665236
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2019,57,921,0.0618893
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2020,57,918,0.0620915
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2021,54,898,0.0601336
Drogenbos,23098,Nee,Personen met inkomensgarantie voor ouderen,2022,48,879,0.0546075
Kraainem,23099,Nee,Personen met inkomensgarantie voor ouderen,2002,32,2257,0.0141781
Kraainem,23099,Nee,Personen met inkomensgarantie voor ouderen,2003,33,2260,0.0146018
Kraainem,23099,Nee,Personen met inkomensgarantie voor ouderen,2004,28,2208,0.0126812
Kraainem,23099,Nee,Personen met inkomensgarantie voor ouderen,2005,27,2219,0.0121676
Kraainem,23099,Nee,Personen met inkomensgarantie voor ouderen,2006,29,2212,0.0131103
