Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Geslacht,Type vergoeding,Aantal personen met een inkomensvervangende tegemoetkoming voor personen met een handicap ,Aantal inwoners,Procent
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,IVT en IT,93.0,36960,0.00251623
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Inkomensverv. tegemoetkoming,25.0,37155,0.000672857
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Integratietegemoetkoming,321.0,37155,0.00863948
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,IVT en IT,189.0,37155,0.0050868
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Inkomensverv. tegemoetkoming,14.0,37155,0.0003768
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Integratietegemoetkoming,121.0,37155,0.00325663
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,IVT en IT,101.0,37155,0.00271834
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Inkomensverv. tegemoetkoming,11.0,37155,0.000296057
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Integratietegemoetkoming,200.0,37155,0.00538286
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,IVT en IT,88.0,37155,0.00236846
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Inkomensverv. tegemoetkoming,25.0,37341,0.000669505
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Integratietegemoetkoming,341.0,37341,0.00913205
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,IVT en IT,200.0,37341,0.00535604
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Inkomensverv. tegemoetkoming,16.0,37341,0.000428483
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Integratietegemoetkoming,127.0,37341,0.00340109
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,IVT en IT,102.0,37341,0.00273158
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Inkomensverv. tegemoetkoming,9.0,37341,0.000241022
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Integratietegemoetkoming,214.0,37341,0.00573097
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,IVT en IT,98.0,37341,0.00262446
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Inkomensverv. tegemoetkoming,24.0,37606,0.000638196
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Integratietegemoetkoming,352.0,37606,0.00936021
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,IVT en IT,199.0,37606,0.00529171
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Inkomensverv. tegemoetkoming,16.0,37606,0.000425464
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Integratietegemoetkoming,133.0,37606,0.00353667
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,IVT en IT,100.0,37606,0.00265915
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Inkomensverv. tegemoetkoming,8.0,37606,0.000212732
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Integratietegemoetkoming,219.0,37606,0.00582354
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,IVT en IT,99.0,37606,0.00263256
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Inkomensverv. tegemoetkoming,22.0,37871,0.000580919
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Integratietegemoetkoming,357.0,37871,0.00942674
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,IVT en IT,209.0,37871,0.00551873
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Inkomensverv. tegemoetkoming,13.0,37871,0.000343271
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Integratietegemoetkoming,141.0,37871,0.00372317
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,IVT en IT,108.0,37871,0.00285179
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Inkomensverv. tegemoetkoming,9.0,37871,0.000237649
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Integratietegemoetkoming,216.0,37871,0.00570357
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,IVT en IT,101.0,37871,0.00266695
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Inkomensverv. tegemoetkoming,20.0,38125,0.00052459
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Integratietegemoetkoming,390.0,38125,0.0102295
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,IVT en IT,211.0,38125,0.00553443
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Inkomensverv. tegemoetkoming,11.0,38125,0.000288525
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Integratietegemoetkoming,144.0,38125,0.00377705
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,IVT en IT,114.0,38125,0.00299016
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Inkomensverv. tegemoetkoming,9.0,38125,0.000236066
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Integratietegemoetkoming,246.0,38125,0.00645246
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,IVT en IT,97.0,38125,0.00254426
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Inkomensverv. tegemoetkoming,19.0,38266,0.000496524
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Integratietegemoetkoming,401.0,38266,0.0104793
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,IVT en IT,212.0,38266,0.00554017
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Inkomensverv. tegemoetkoming,11.0,38266,0.000287461
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Integratietegemoetkoming,141.0,38266,0.00368473
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,IVT en IT,115.0,38266,0.00300528
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Inkomensverv. tegemoetkoming,8.0,38266,0.000209063
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Integratietegemoetkoming,260.0,38266,0.00679454
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,IVT en IT,97.0,38266,0.00253489
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,Inkomensverv. tegemoetkoming,17.0,38350,0.000443286
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,Integratietegemoetkoming,420.0,38350,0.0109518
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,IVT en IT,212.0,38350,0.00552803
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,Inkomensverv. tegemoetkoming,8.0,38350,0.000208605
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,Integratietegemoetkoming,152.0,38350,0.00396349
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,IVT en IT,113.0,38350,0.00294654
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,Inkomensverv. tegemoetkoming,9.0,38350,0.000234681
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,Integratietegemoetkoming,268.0,38350,0.00698827
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,IVT en IT,99.0,38350,0.00258149
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,Inkomensverv. tegemoetkoming,25.0,38535,0.000648761
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,Integratietegemoetkoming,456.0,38535,0.0118334
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,IVT en IT,244.0,38535,0.00633191
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,Inkomensverv. tegemoetkoming,13.0,38535,0.000337356
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,Integratietegemoetkoming,156.0,38535,0.00404827
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,IVT en IT,129.0,38535,0.00334761
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,Inkomensverv. tegemoetkoming,12.0,38535,0.000311405
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,Integratietegemoetkoming,300.0,38535,0.00778513
Waregem,34040,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,IVT en IT,115.0,38535,0.0029843
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Inkomensverv. tegemoetkoming,11.0,30975,0.000355125
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Integratietegemoetkoming,184.0,30975,0.00594027
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,IVT en IT,145.0,30975,0.00468119
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Inkomensverv. tegemoetkoming,5.0,30975,0.000161421
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Integratietegemoetkoming,92.0,30975,0.00297014
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,IVT en IT,62.0,30975,0.00200161
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Inkomensverv. tegemoetkoming,6.0,30975,0.000193705
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Integratietegemoetkoming,92.0,30975,0.00297014
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,IVT en IT,83.0,30975,0.00267958
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Inkomensverv. tegemoetkoming,11.0,31066,0.000354085
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Integratietegemoetkoming,195.0,31066,0.00627696
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,IVT en IT,134.0,31066,0.0043134
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Inkomensverv. tegemoetkoming,4.0,31066,0.000128758
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Integratietegemoetkoming,94.0,31066,0.00302582
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,IVT en IT,58.0,31066,0.00186699
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Inkomensverv. tegemoetkoming,7.0,31066,0.000225327
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Integratietegemoetkoming,101.0,31066,0.00325114
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,IVT en IT,76.0,31066,0.0024464
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Inkomensverv. tegemoetkoming,15.0,31076,0.000482688
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Integratietegemoetkoming,212.0,31076,0.00682198
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,IVT en IT,126.0,31076,0.00405458
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Inkomensverv. tegemoetkoming,4.0,31076,0.000128717
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Integratietegemoetkoming,96.0,31076,0.0030892
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,IVT en IT,55.0,31076,0.00176985
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Inkomensverv. tegemoetkoming,11.0,31076,0.000353971
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Integratietegemoetkoming,116.0,31076,0.00373278
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,IVT en IT,71.0,31076,0.00228472
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Inkomensverv. tegemoetkoming,12.0,31100,0.000385852
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Integratietegemoetkoming,222.0,31100,0.00713826
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,IVT en IT,135.0,31100,0.00434084
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Inkomensverv. tegemoetkoming,3.0,31100,9.6463e-05
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Integratietegemoetkoming,101.0,31100,0.00324759
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,IVT en IT,59.0,31100,0.00189711
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Inkomensverv. tegemoetkoming,9.0,31100,0.000289389
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Integratietegemoetkoming,121.0,31100,0.00389068
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,IVT en IT,76.0,31100,0.00244373
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Inkomensverv. tegemoetkoming,13.0,31063,0.000418504
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Integratietegemoetkoming,238.0,31063,0.00766185
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,IVT en IT,138.0,31063,0.00444258
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Inkomensverv. tegemoetkoming,4.0,31063,0.000128771
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Integratietegemoetkoming,111.0,31063,0.00357338
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,IVT en IT,58.0,31063,0.00186717
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Inkomensverv. tegemoetkoming,9.0,31063,0.000289734
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Integratietegemoetkoming,127.0,31063,0.00408847
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,IVT en IT,80.0,31063,0.00257541
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Inkomensverv. tegemoetkoming,9.0,31307,0.000287476
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Integratietegemoetkoming,273.0,31307,0.00872009
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,IVT en IT,147.0,31307,0.00469544
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Inkomensverv. tegemoetkoming,2.0,31307,6.38835e-05
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Integratietegemoetkoming,118.0,31307,0.00376913
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,IVT en IT,67.0,31307,0.0021401
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Inkomensverv. tegemoetkoming,7.0,31307,0.000223592
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Integratietegemoetkoming,155.0,31307,0.00495097
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,IVT en IT,80.0,31307,0.00255534
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Inkomensverv. tegemoetkoming,7.0,31291,0.000223706
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Integratietegemoetkoming,287.0,31291,0.00917197
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,IVT en IT,167.0,31291,0.005337
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Inkomensverv. tegemoetkoming,2.0,31291,6.39161e-05
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Integratietegemoetkoming,116.0,31291,0.00370714
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,IVT en IT,81.0,31291,0.0025886
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Inkomensverv. tegemoetkoming,5.0,31291,0.00015979
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Integratietegemoetkoming,171.0,31291,0.00546483
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,IVT en IT,86.0,31291,0.00274839
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Inkomensverv. tegemoetkoming,7.0,31457,0.000222526
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Integratietegemoetkoming,301.0,31457,0.00956862
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,IVT en IT,179.0,31457,0.00569031
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Inkomensverv. tegemoetkoming,2.0,31457,6.35789e-05
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Integratietegemoetkoming,117.0,31457,0.00371936
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,IVT en IT,87.0,31457,0.00276568
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Inkomensverv. tegemoetkoming,5.0,31457,0.000158947
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Integratietegemoetkoming,184.0,31457,0.00584925
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,IVT en IT,92.0,31457,0.00292463
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Inkomensverv. tegemoetkoming,5.0,31412,0.000159175
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Integratietegemoetkoming,352.0,31412,0.0112059
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,IVT en IT,194.0,31412,0.00617598
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Inkomensverv. tegemoetkoming,2.0,31412,6.36699e-05
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Integratietegemoetkoming,142.0,31412,0.00452057
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,IVT en IT,94.0,31412,0.00299249
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Inkomensverv. tegemoetkoming,3.0,31412,9.55049e-05
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Integratietegemoetkoming,210.0,31412,0.00668534
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,IVT en IT,100.0,31412,0.0031835
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Inkomensverv. tegemoetkoming,9.0,31406,0.000286569
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Integratietegemoetkoming,400.0,31406,0.0127364
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,IVT en IT,205.0,31406,0.00652742
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Inkomensverv. tegemoetkoming,3.0,31406,9.55231e-05
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Integratietegemoetkoming,164.0,31406,0.00522193
Wevelgem,34041,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,IVT en IT,103.0,31406,0.00327963
